date,RSI_14,RSI_21,return_14d,Stoch_K,FeeTotNtv,vol_60d,Stoch_D,fg_change7,target
2010-08-04,34.36983230120231,44.80952789875839,-0.2800389033163851,35.46765881489531,0.0,0.0622373546159826,34.57508018871649,50.0,1
2010-08-05,52.33398345554623,44.80952789875839,0.0432743286403591,51.16505053495147,0.0,0.0622373546159826,40.25959662374388,50.0,1
2010-08-06,51.02217418102423,44.80952789875839,0.0177982221261951,53.80995857037638,2.31,0.0622373546159826,46.814222640074384,50.0,0
2010-08-07,54.52118104663337,44.80952789875839,0.0818471775094902,43.30081156298102,0.0,0.0622373546159826,49.42527355610295,50.0,1
2010-08-08,60.95913169116965,44.80952789875839,0.2049714068799406,38.128249566724456,0.0,0.0622373546159826,45.079673233360616,50.0,1
2010-08-09,64.0339071189384,44.80952789875839,0.2571428571428571,82.18173405260579,4.32,0.0622373546159826,54.53693172743709,50.0,0
2010-08-10,60.77195741775566,47.16486239047065,0.1828103690973292,76.8095714837686,0.0,0.0622373546159826,65.70651836769962,50.0,0
2010-08-11,57.8088422790471,43.44907606107505,0.1373069149256485,64.97090898978186,0.0,0.0622373546159826,74.65407150871874,50.0,1
2010-08-12,50.11414400455648,57.65223242321281,0.0014306151645206,80.15693110403828,0.0,0.0622373546159826,73.97913719252956,50.0,0
2010-08-13,49.82140764204443,52.48179079602837,-0.0024340863200339,52.31589056123486,0.0,0.0622373546159826,65.81457688501833,50.0,1
2010-08-14,49.37099967237203,58.28666474761032,-0.008133226522096,64.95285617331183,0.0,0.0622373546159826,65.80855927952832,50.0,0
2010-08-15,55.13770324311605,59.979180453408055,0.0657599378623534,55.44386792983105,0.0,0.0622373546159826,57.57087155479258,50.0,1
2010-08-16,57.16435319331674,56.98926993021848,0.0916666666666667,57.37789793265366,0.67,0.0622373546159826,59.25820734526551,50.0,1
2010-08-17,61.64836210186892,58.14583141798196,0.1664304491619119,80.15693110403828,0.0,0.0622373546159826,64.32623232217433,50.0,0
2010-08-18,63.11518479081824,56.351413914963565,0.1926522746376364,66.86490296633136,1.56,0.0622373546159826,68.13324400100777,50.0,0
2010-08-19,57.271939937968014,47.41356951630915,0.0934426229508196,59.5886147663703,0.0,0.0622373546159826,68.87014961224665,50.0,0
2010-08-20,54.81954146729682,50.72867285954695,0.0620821037831633,52.8720410433294,0.0,0.0622373546159826,59.775186258677024,50.0,1
2010-08-21,59.74368780209924,48.97385532638402,0.1253484818843904,53.1901649548708,0.0,0.0622373546159826,55.21694025485684,50.0,0
2010-08-22,56.88374255945233,54.84298560496614,0.0825778143741018,36.80497347080112,0.0,0.0622373546159826,47.62239315633378,50.0,0
2010-08-23,40.21285800979248,54.93224601499534,-0.0779829545454546,29.734151329243318,0.0,0.0622373546159826,39.90976325163842,50.0,1
2010-08-24,41.987790291521065,55.002623645646494,-0.0625729500352602,30.47034764826177,0.8,0.0622373546159826,32.33649081610208,50.0,0
2010-08-25,45.58888450456993,58.27123633781634,-0.0328358208955225,28.83435582822083,0.0,0.0622373546159826,29.67961826857531,50.0,0
2010-08-26,36.92764304945638,53.51067427749574,-0.0846412290222929,25.36896498390424,0.0,0.0622373546159826,28.224556153462284,50.0,1
2010-08-27,51.38222541167213,53.778285896973244,0.0077519379844961,32.69268238230561,0.0,0.0622373546159826,28.96533439814357,50.0,0
2010-08-28,42.50662128957597,56.69659636363596,-0.0357695706091392,29.525279200296488,1.1e-06,0.0622373546159826,29.19564218883545,50.0,0
2010-08-29,46.20056969743887,53.82841063670637,-0.0171678087058728,25.19685039370078,0.24,0.0622373546159826,29.138270658767635,50.0,1
2010-08-30,48.26794805238462,41.50414895983295,-0.0080916030534351,32.83464566929132,0.35,0.0622373546159826,29.18559175442953,50.0,0
2010-08-31,18.29377127337854,36.980903898758015,-0.142857142857143,20.833333333333336,0.2200003,0.0622373546159826,26.28827646544181,50.0,1
2010-09-01,31.084761417022197,43.0028858702307,-0.0878701825557809,38.548734838564656,0.0600002,0.0622373546159826,30.738904613729773,50.0,1
2010-09-02,39.60287524334169,40.27316919624335,-0.0494752623688156,50.31446540880502,0.0,0.0622373546159826,36.56551119356767,50.0,0
2010-09-03,36.498079118135536,44.10848934125382,-0.0709923664122137,30.267295597484303,0.0,0.0622373546159826,39.710165281618,50.0,1
2010-09-04,38.03911867242522,41.91817961080535,-0.0635801828001657,42.35656602235696,0.0,0.0622373546159826,40.979442342882095,50.0,0
2010-09-05,37.91608775263852,43.9070129926888,-0.0649029958911211,41.33333333333337,0.01,0.0622373546159826,37.98573165105822,50.0,0
2010-09-06,40.11132898098021,43.06699298938124,-0.0509936835618547,40.888888888888914,1e-07,0.0622373546159826,41.52626274819308,50.0,0
2010-09-07,38.94326910424626,31.738427477009022,-0.0578597221597816,37.68104941879288,0.0,0.0622373546159826,39.967757213671725,50.0,0
2010-09-08,38.85390173440138,34.2529064477755,-0.0586419753086419,35.55555555555556,2e-07,0.0622373546159826,38.04183128774579,50.0,1
2010-09-09,40.99516422590374,36.72840873565403,-0.0461980167928273,36.57751802065071,0.1100001,0.0622373546159826,36.60470766499972,50.0,0
2010-09-10,37.22867865105105,38.74772120234497,-0.0613611653104338,35.75811610127738,1e-07,0.0622373546159826,35.96372989249455,50.0,1
2010-09-11,47.25337187826606,43.58288420765228,-0.0151568886806006,59.017381924795714,0.0,0.0622373546159826,43.78433868224127,50.0,0
2010-09-12,43.53844038086991,40.49733712262781,-0.0390625,40.11231448054554,0.15,0.0622373546159826,44.96260416887289,50.0,1
2010-09-13,42.679153992632166,44.05615867081139,-0.0429428967215638,52.84685259999885,1e-07,0.0622373546159826,50.65884966844671,50.0,0
2010-09-14,56.97014234370741,43.474947017701446,0.0331666666666667,46.501113670046,0.00960352,0.0622373546159826,46.4867602501968,50.0,0
2010-09-15,44.130105383957314,41.0038651211663,-0.0261964063333927,32.05295490911324,0.0,0.0622373546159826,43.800307059719366,50.0,1
2010-09-16,44.62949792365695,45.68943969827723,-0.0236593059936909,47.97329675138796,0.0,0.0622373546159826,42.175788443515735,50.0,0
2010-09-17,46.810002245695024,40.46071168370052,-0.0139601313363632,30.60811403077225,0.0,0.0622373546159826,36.87812189709115,50.0,1
2010-09-18,45.46323057103383,43.28461514006826,-0.0189499603476105,40.80536260428487,0.18,0.0615594096861426,39.79559112881503,50.0,1
2010-09-19,53.70826322953431,47.67059510823089,0.0170316301703163,58.1498084997149,0.0,0.0611605118824029,43.187761711590674,50.0,0
2010-09-20,51.70590728347132,44.79110877208454,0.0081450621266525,52.04594933516105,0.0,0.050797556937105,50.33370681305362,50.0,1
2010-09-21,54.73665931581149,55.73328719879996,0.0230389003808375,57.63967773808453,1e-07,0.0506086449060629,55.94514519098683,50.0,0
2010-09-22,52.85908815536967,49.67292568695095,0.0144568893658196,49.80274546353328,0.0,0.0488589740212603,53.16279084559295,50.0,1
2010-09-23,53.33316776399491,46.99647707042593,0.0169932469118212,52.57420747861833,0.0,0.047813691292588,53.33887689341205,50.0,1
2010-09-24,53.82837334167914,53.69925635954673,0.0194795288217088,53.0485008834119,0.0,0.0458435067182443,51.80848460852118,50.0,0
2010-09-25,43.88637516159674,49.53716812864628,-0.025162578211626,56.817025595022095,0.0,0.045481218357199,54.14657798568411,50.0,0
2010-09-26,52.27443603025704,51.054829503900905,0.0081300813008129,56.590640408102175,0.0,0.0454803746808651,55.485388962178725,50.0,1
2010-09-27,50.09722936344579,51.79334865035752,0.0003287527641235,58.8594936566505,0.02,0.0384808673855304,57.42238655325826,50.0,0
2010-09-28,49.594573240595416,51.99316745257544,-0.0013889704689272,55.5028337841853,1.44,0.0372470516588482,56.98432261631266,50.0,1
2010-09-29,58.356554520129286,52.76705971102343,0.0249999999999999,55.57190706696246,0.0,0.0367814431345051,56.64474483593276,50.0,0
2010-09-30,50.0,52.40239422219882,0.0,55.45871447350246,0.0,0.0346199032885917,55.511151774883416,50.0,1
2010-10-01,67.24867787594323,52.9487654198872,0.032879509141261,51.02490617056181,0.56,0.0345318695174422,54.018509237008914,50.0,0
2010-10-02,53.77892973907277,42.21967594179415,0.0065573770491804,40.90606262491674,0.00776813,0.0345576371252243,49.12989442299368,50.0,0
2010-10-03,29.18427531150924,48.25760381312138,-0.0260786523452249,39.29085789698486,0.00776625,0.0339188372482046,43.74060889748781,50.0,1
2010-10-04,38.65884303481329,46.32141499599582,-0.0129989750232634,42.24558845550662,9.9e-07,0.0327188555235923,40.81416965913608,50.0,1
2010-10-05,29.943768469082386,47.53173494125792,-0.0199521149241819,46.42347898174528,0.0,0.0326907142097115,42.65330844474559,50.0,1
2010-10-06,62.34836217777442,60.236401593453856,0.0149984114073422,60.44149795909209,1.09e-06,0.0323062740726481,49.70352179878134,50.0,1
2010-10-07,81.56717678127552,67.63276373248378,0.0779760826730748,72.848936591442,0.0,0.0331583434125756,59.90463784409312,50.0,1
2010-10-08,94.35879054630855,90.733463039035,0.3577670116383296,86.22933622573247,0.0,0.0427384475007347,73.1732569254222,50.0,1
2010-10-09,96.39418908463996,92.74978414409031,0.5124153498871331,88.4135664821904,0.0,0.0448265580685078,82.49727976645495,50.0,1
2010-10-10,96.7665966059923,93.04810008697052,0.5668742105163938,88.95862284895875,0.0,0.0446804111731408,87.86717518562722,50.0,0
2010-10-11,91.4953805444312,89.58218782596661,0.5273203401653268,84.07999352518601,1.09e-06,0.0445587900186345,87.15072761877839,50.0,0
2010-10-12,91.95266468824866,89.22533019802222,0.5330214008216145,83.8526788791891,0.0,0.0431672876981967,85.63043175111129,50.0,1
2010-10-13,93.57886986634416,92.72217377990668,0.6938392687637538,89.93559139996809,0.35,0.044802962360206,85.95608793478107,50.0,0
2010-10-14,88.45381445299088,87.66205313374007,0.6478190630048466,84.43512931031293,0.0,0.0447932353765294,86.07446652982338,50.0,1
2010-10-15,89.06746627405916,88.31447853952243,0.6942776410426841,89.94991707276066,0.0,0.0448736808874176,88.10687926101389,50.0,0
2010-10-16,83.84971624442086,82.66103148769878,0.6449511400651466,82.29271103295929,0.0,0.044574354246909,85.55925247201095,50.0,1
2010-10-17,84.59772044721848,82.97415720289742,0.6703548621154709,84.1407903910093,0.0,0.0443297647558397,85.46113949890976,50.0,1
2010-10-18,84.64195537840165,83.02999075563864,0.6706236051827497,84.88058551617875,0.02,0.0441934658668584,83.77136231338245,50.0,0
2010-10-19,78.20352033566,77.24360034245026,0.5886790207833208,74.88141057541127,0.0,0.0446481303207809,81.30092882753311,50.0,1
2010-10-20,78.2188531505797,77.73677738605224,0.5761821366024518,75.85836909871246,0.0,0.0446511531275986,78.54012173010084,50.0,1
2010-10-21,79.44042729536802,80.12664386686356,0.5970149253731343,83.34347631683559,0.00776615,0.0455938988634693,78.02775199698645,50.0,0
2010-10-22,66.41202790740272,75.56005854932219,0.2136912693564656,57.61617900172114,0.0,0.0459639212574497,72.2726748057564,50.0,1
2010-10-23,61.27738989774848,76.71877520694073,0.1146740331904798,64.88589463062402,0.05,0.0459775203954639,68.61518331639358,50.0,1
2010-10-24,66.29980181249564,79.67966976648081,0.1838857181704771,81.21089346686051,0.0,0.0474245289343425,67.9043223664019,50.0,1
2010-10-25,78.73800359946287,83.90794645418173,0.4644058199267895,87.56081498295927,0.0,0.0538372004625594,77.88586769348127,50.0,1
2010-10-26,81.68009737869674,85.40556056973604,0.5911485774499472,88.54017853255779,0.0,0.0546141717348283,85.77062899412586,50.0,1
2010-10-27,85.92879295007,88.58826779996333,0.7899103181388514,91.01203032280252,0.0,0.0619267251587241,89.03767461277319,50.0,0
2010-10-28,77.98987439769317,80.8011557801704,0.697058823529412,77.0296800524687,0.0,0.0630894560272904,85.52729630260967,50.0,1
2010-10-29,80.16104944815247,80.73930236613072,0.8095238095238095,91.10756268271788,0.0,0.0639085832077216,86.38309101932971,50.0,1
2010-10-30,83.42445185122226,80.54251275710783,0.9565400350672176,91.3950247420152,0.0,0.0626894520860029,86.51075582573394,50.0,0
2010-10-31,80.44446155404508,77.76615529307242,0.8872549019607845,86.94423988572554,0.0,0.0629688540063481,89.81560910348621,50.0,1
2010-11-01,80.65595974991324,79.00124905698068,0.8996588024181735,88.7078707782841,0.0,0.0629825847399852,89.01571180200828,50.0,0
2010-11-02,82.93558254223322,78.71450681199295,0.9867775367076104,87.93111645357556,0.0,0.0625598056848358,87.86107570586172,50.0,0
2010-11-03,82.36541819982077,77.07457106987084,0.9505050505050504,86.93099869535098,0.0,0.0626418763289528,87.85666197573687,50.0,1
2010-11-04,85.2283831525142,82.42570422872848,1.142758511446,92.00373557355772,0.0,0.0660956726094544,88.95528357416141,50.0,1
2010-11-05,89.37287820607527,84.53981828678025,1.5279259882254053,92.49990544384264,0.0,0.0674089080926623,90.47821323758376,50.0,1
2010-11-06,93.75973232646918,91.55297039579766,2.835080487694642,93.56930050871728,0.0,0.095107028559068,92.69098050870588,50.0,0
2010-11-07,78.90224532245564,78.26965717169355,1.956264672637162,71.94871168156358,0.0,0.0980261281363146,86.00597254470784,50.0,0
2010-11-08,61.2642048235188,63.60602357852872,0.7480388044214814,35.929865058036256,0.83,0.1062115569439721,67.14929241610571,50.0,0
2010-11-09,56.96195686275908,61.118475933991945,0.438892015435768,20.58865577001292,0.0,0.1075664000601926,42.82241083653759,50.0,1
2010-11-10,54.63410955019441,61.88457629115384,0.2229607413498828,25.37341285957524,0.0,0.1076162512700757,27.29731122920813,50.0,0
2010-11-11,55.63837846167109,60.599063661898974,0.2888503755054881,17.71078405254118,0.0,0.1075688194327732,21.224284227376444,50.0,1
2010-11-12,58.29110227251462,64.08319292166222,0.411578947368421,35.82729399358863,0.0,0.1098984716269997,26.303830301901684,50.0,1
2010-11-13,58.30785167054609,64.43046443439601,0.3966866091921552,39.10245242488066,0.0,0.1098129794010359,30.880176823670155,50.0,1
2010-11-14,59.21209051814888,63.9809443123834,0.4495584415584415,40.23588589418505,0.0,0.1095969032094918,38.38854410421811,50.0,0
2010-11-15,57.73006528834708,61.28502762416411,0.3801026660927677,35.784686924621894,0.48,0.1099566728356122,38.37434174789587,50.0,0
2010-11-16,52.99424943377976,56.11904126134273,0.1609907120743035,17.490477936428263,0.0,0.112462196178383,31.170350251745077,50.0,1
2010-11-17,54.54540934874986,54.636559966924985,0.2529224946813517,16.55478692672234,0.0,0.1126174383126799,23.276650595924167,50.0,1
2010-11-18,53.76600130956752,58.0309126964701,0.1735147842232975,29.19021655355885,0.0,0.1131283272289108,21.078493805569817,50.0,1
2010-11-19,51.88913346785216,57.48524964597178,0.0740126106895397,33.491823016549475,0.1,0.1130082737888178,26.41227549894356,50.0,1
2010-11-20,34.07720862148442,57.27628338469527,-0.2941933771291519,50.87085924445275,1.04,0.1129860443163745,37.85096627152036,50.0,0
2010-11-21,39.98308617595089,57.16374123434839,-0.186029411764706,77.5040989608473,0.98,0.1130575538973194,53.95559374061651,50.0,1
2010-11-22,59.20432637367189,57.612459009126496,0.1719490714604481,84.65116796448469,0.58,0.1130038205840514,71.00870872326158,50.0,0
2010-11-23,66.15370317382123,57.48429336455382,0.3022805321740258,81.32982074337096,0.53,0.1130449807776899,81.16169588956764,50.0,0
2010-11-24,63.96345215942801,57.54765353990143,0.2324376726230936,81.279120796581,0.12,0.113031507965804,82.42003650147888,50.0,0
2010-11-25,65.17236797701102,54.51565452013243,0.2550425818018826,77.48538011695913,0.0,0.1130859979665709,80.0314405523037,50.0,1
2010-11-26,55.5172628051525,52.35795674530509,0.0604026845637584,82.63157894736845,0.37,0.1130452358030654,80.4653599536362,50.0,0
2010-11-27,52.49266568969653,35.09377034815253,0.0253623188405796,80.99415204678364,0.02,0.1130460777198808,80.37037037037042,50.0,0
2010-11-28,47.42260475919698,40.092397585777405,-0.0275276693842854,67.37857208772985,0.0,0.1133642385314639,77.0014343606273,50.0,0
2010-11-29,39.425985377717566,47.82617836548022,-0.1411921929209059,19.66018299206082,0.03,0.1156909263810522,56.01096904219144,50.0,0
2010-11-30,44.68797983611493,48.41850238492922,-0.0746666666666666,10.260201064458908,0.01,0.1167681063229158,32.43298538141653,50.0,1
2010-12-01,45.50155768240586,49.65124216199561,-0.0596816296911135,29.282475852552757,0.04,0.116980121407794,19.734286636357496,50.0,1
2010-12-02,45.63081087977083,55.06490814965584,-0.0522482204497071,56.38675340035485,0.06,0.1174992659905152,31.976476772455506,50.0,0
2010-12-03,41.24900588574703,46.86944277170885,-0.0978472687597253,52.50353200951707,0.01,0.1175990524070168,46.05758708747489,50.0,0
2010-12-04,30.19062412001219,38.62229503248083,-0.2756573783501348,9.808684512122523,0.01090727,0.1207423296565278,39.56632330733148,50.0,0
2010-12-05,30.83506504486452,37.75560649275346,-0.2670279402579729,9.519677558125563,0.04,0.1208381734693207,23.94396469325505,50.0,1
2010-12-06,28.190625930027224,39.316321805545535,-0.2842105263157894,10.662089100956514,0.04518713,0.1207497632527233,9.9968170570682,50.0,1
2010-12-07,38.377168830757824,51.46363966306717,-0.1750472318807775,38.44010431757151,0.07214637,0.1178093155382594,19.54062365888453,50.0,1
2010-12-08,39.90279646089981,49.43147078814056,-0.1559025878051058,43.51940572837899,0.04,0.1172511204459501,30.87386638230234,50.0,0
2010-12-09,34.2694251587243,38.00029221619759,-0.2857439488185679,9.205356636340262,0.03727261,0.119625786231991,30.388288894096927,50.0,1
2010-12-10,34.168028495679664,36.85404997787562,-0.2827004219409282,13.072196863258954,0.07,0.1195061345152642,21.9323197426594,50.0,1
2010-12-11,40.05484576337654,40.88634301766537,-0.1943462897526501,40.035907908601146,0.11724798,0.1201433055921013,20.77115380273345,50.0,0
2010-12-12,40.567585310265095,40.6331973349856,-0.1898043850166727,38.40317961361217,0.14857412,0.119855525765184,30.503761461824087,50.0,1
2010-12-13,49.384470985747846,40.53561976335696,-0.0128132664776013,48.37210333617712,0.31147648,0.1197178523472636,42.27039695279681,50.0,1
2010-12-14,58.13056723763481,44.33878636672072,0.1848703170028818,72.91593188096256,0.04892339,0.1199960895674256,53.23040494358395,50.0,0
2010-12-15,52.7890660276143,43.43738436632534,0.0549450549450549,64.31230340440224,0.06743052,0.1199128990425285,61.86677954051398,50.0,1
2010-12-16,48.7799526019288,45.50231198506318,-0.019764705882353,81.45489492211172,0.10356946,0.1199321590225924,72.8943767358255,50.0,0
2010-12-17,47.99816032981532,43.80380787372607,-0.0334751273258469,72.67378544318002,0.23443294,0.1200914215815447,72.81366125656466,50.0,0
2010-12-18,60.875324884685504,43.77056736963653,0.1756067396157861,70.38882723198714,0.06653564,0.1198129428931783,74.83916919909296,50.0,0
2010-12-19,61.33876943387517,45.21113036323607,0.1836331242131781,69.14686360577727,0.11564519,0.1198552272958684,70.73649209364814,50.0,1
2010-12-20,66.5781282786416,55.83106897484795,0.3088235294117649,85.22541867344546,0.06699317,0.1201846499596619,74.92036983706996,50.0,0
2010-12-21,52.15296466445509,55.26430285112504,0.034339831001013,56.93348140814086,0.15,0.1208674703108954,70.43525456245453,50.0,1
2010-12-22,52.95768321959462,53.68928243228134,0.0469011725293131,66.41134507408765,0.13743052,0.1208816184968693,69.52341505189132,50.0,0
2010-12-23,66.59762968121078,49.093609686736,0.2499025463620254,64.89905025456267,0.06,0.120468027601191,62.74795891226373,50.0,0
2010-12-24,64.81274287829825,49.44462575165954,0.215686274509804,54.7483264219856,0.07829328,0.1179006373802711,62.01957391687864,50.0,1
2010-12-25,58.66155131939507,59.70430679214676,0.0960526315789473,57.40607541111165,0.06743052,0.1175522320309349,59.0178173625533,50.0,1
2010-12-26,66.91529019815444,62.71489025260658,0.2051752304340028,76.0033270044372,0.09564519,0.1138458884459489,62.71924294584482,50.0,0
2010-12-27,64.78199411891907,62.493079147092594,0.1633536754091631,70.26817318357398,0.08664517,0.113252155575504,67.89252519970762,50.0,1
2010-12-28,63.95947139857341,60.34022604341016,0.1390814382423286,79.0454884414616,0.09339267,0.112888050414719,75.10566287649094,50.0,1
2010-12-29,72.18910739182128,62.55689276174318,0.25,82.73977331568953,0.14752729,0.1130584684385091,77.3511449802417,50.0,0
2010-12-30,69.97740799118324,74.40625211887772,0.2001920307249161,82.73977331568953,0.0806039,0.1129576354584155,81.50834502428023,50.0,0
2010-12-31,74.31130374194598,73.89554671362892,0.2363190208873586,82.73977331568953,0.02335061,0.1129701570762937,82.73977331568953,50.0,0
2011-01-01,75.3694757073866,70.35344331250784,0.2448132780082987,82.73977331568953,0.08915258,0.1129617683950163,82.73977331568953,50.0,0
2011-01-02,75.93762930825122,73.73708331269788,0.2493544356518118,82.44892861420594,0.08767732,0.1129538361107392,82.64282508186166,50.0,0
2011-01-03,64.97622959634054,70.30253392657507,0.1048689138576777,76.64528092376037,0.72825402,0.1106709108944656,80.61132761788528,50.0,1
2011-01-04,90.0139266988025,67.32282210654138,0.2382163269159549,79.78589420654912,0.03767732,0.1095403392298028,79.62670124817181,50.0,0
2011-01-05,88.61579072869291,70.43077727501878,0.195665208649912,79.74345360513603,0.08648973,0.0835443058100711,78.72487624514851,50.0,0
2011-01-06,87.39269357064111,67.77396642071199,0.1921424467389736,78.58942065491183,0.09308601,0.0811653347560752,79.37292282219899,50.0,1
2011-01-07,92.72820667921252,75.80939152386571,0.2903225806451612,83.77199655154926,0.04352512,0.0724881074924528,80.7016236038657,50.0,1
2011-01-08,92.81350282822784,77.10458088265989,0.2921168467386954,81.5483354099512,0.01765433,0.0709326176562561,81.30325087213744,50.0,1
2011-01-09,91.28379417719452,77.58157690458867,0.2190421444613892,81.56474364174754,0.15,0.0706671318488954,82.29502520108268,50.0,1
2011-01-10,91.92723509159848,73.46590091268398,0.2334139797169323,78.50518958266146,0.05884469,0.0705068538295197,80.53942287812008,50.0,0
2011-01-11,89.65037397808312,91.98605552855987,0.162241992882562,73.94346532204662,0.05212907,0.0657855887163302,78.00446618215187,50.0,0
2011-01-12,70.31057414790749,84.18313868479504,0.06266540424703,61.512571943463726,0.28,0.0658187687024283,71.3204089493906,50.0,0
2011-01-13,68.5341196293176,83.21585305186085,0.0586666666666666,59.598369222668126,0.02493887,0.0658220331575108,65.01813549605949,50.0,1
2011-01-14,88.49618901389408,91.70428614801008,0.3333000194817832,85.6880127566406,0.06493887,0.0733476953405029,68.93298464092415,50.0,0
2011-01-15,79.89016857091428,85.02072876386757,0.2866666666666668,75.67652335661147,0.10493887,0.070083656689821,73.65430177864006,50.0,1
2011-01-16,80.01659278892232,83.83330124446687,0.2894289428942893,76.24186097790437,0.0862786,0.0695887013516058,79.20213236371882,50.0,0
2011-01-17,65.40069978512571,69.50559701592974,0.1847457627118645,48.50627478607599,0.1580748,0.0696208670701479,66.80821970686394,50.0,0
2011-01-18,53.35083513523558,56.736154648391725,0.0469643753135975,21.83512881559958,0.05768351,0.0709810874392338,48.86108819319332,50.0,0
2011-01-19,53.35941793664643,52.97322025747686,0.0470824031198946,21.83512881559958,0.05,0.070964013584438,30.725510805758383,50.0,1
2011-01-20,66.10869803790553,65.23048744997551,0.3087248322147651,75.5485127182185,0.09736667,0.0774319881571014,39.73959011647256,50.0,1
2011-01-21,67.02218216862548,68.42671354030443,0.31221875,85.37561383345523,0.05048576,0.0778847728196818,60.91975178909112,50.0,1
2011-01-22,68.85053269462516,70.26589528179545,0.3627610062881696,86.64104237106305,0.46923415,0.0780108328669297,82.52172297424559,50.0,1
2011-01-23,69.07591953291232,70.47408147852983,0.3696594427244581,86.76871267111098,0.35905919,0.0780015247335427,86.26178962520976,50.0,0
2011-01-24,64.0582150711801,67.09272991077809,0.2857099115098442,73.31012474615606,0.24,0.0783590249869685,82.23995992944336,50.0,0
2011-01-25,62.20265048822999,64.95381170774783,0.2553966747297835,67.38834605917589,0.11905919,0.0784722235806099,75.82239449214764,50.0,1
2011-01-26,64.19868990579818,65.43314672126726,0.3020251658071706,70.43006454061951,0.51,0.078451734563703,70.37617844865049,50.0,1
2011-01-27,65.05901454728217,66.1442494267972,0.3261964735516374,74.0877320484868,0.19,0.0781733153014716,70.63538088276073,50.0,1
2011-01-28,57.80942288931825,66.25780032790976,0.1112378757563947,86.87813786160721,0.11,0.0754721372236198,77.13197815023784,50.0,0
2011-01-29,59.588661307288426,65.06117481335092,0.1373056994818653,83.64018699594133,0.39195608,0.074147395704446,81.53535230201179,50.0,1
2011-01-30,64.40010177073587,68.19987070727592,0.2335945445805345,88.28574019195213,2.82108788,0.0740480119419161,86.26802168316691,50.0,1
2011-01-31,77.06895159128874,71.21794097271874,0.502537540060987,89.66482528460786,0.78108788,0.0736013908026166,87.19691749083377,50.0,1
2011-02-01,91.94450467669,79.29036225612536,1.2604879289776254,92.06017437081076,0.77,0.0850852016531038,90.00357994912359,50.0,1
2011-02-02,92.24026165683114,80.78785201427957,1.3177571863052204,90.72823808864348,0.05817975,0.0807514896519084,90.81774591468736,50.0,0
2011-02-03,84.32023351118526,77.23959834376018,0.7792265836442922,81.78210650233005,0.16000999,0.0811032631786413,88.19017298726142,50.0,1
2011-02-04,86.89907288803659,78.32745006731491,0.9312685369764402,91.22351921173733,0.12359852,0.0831940447811695,87.91128793423695,50.0,1
2011-02-05,88.62848154479833,82.36445036586922,1.0718133367877067,91.9712605348636,0.17826263,0.0827522575003092,88.32562874964366,50.0,0
2011-02-06,86.63651968499055,80.98265137061536,1.0298372513562386,89.56327183173077,0.10112588,0.0829212441022944,90.91935052611056,50.0,0
2011-02-07,88.62068366873936,83.90262339561149,1.118174255677752,88.0522980376343,0.31547204,0.0793185658348211,89.86227680140955,50.0,1
2011-02-08,90.5400307388719,88.37185702708055,1.2390243902439029,91.94127668702563,0.17736992,0.0793134478387643,89.85228218546358,50.0,1
