Date,Close,High,Low,Open,Volume,MVRV_proxy,exchange_net_flow_proxy,miner_revenue_proxy,Target_Direction
2020-05-21,9081.76171875,9555.2421875,8869.9306640625,9522.740234375,39326160532,1.0,40194521212.0,0.908176171875,1
2020-05-22,9182.5771484375,9232.9365234375,9008.638671875,9080.3349609375,29810773699,1.0,37573374265.14286,0.9182577148437501,1
2020-05-23,9209.287109375,9302.501953125,9118.1083984375,9185.0625,27727866812,1.0,36368102894.28571,0.9209287109375001,0
2020-05-24,8790.3681640625,9288.404296875,8787.2509765625,9212.283203125,32518803300,1.0,35287324699.57143,0.8790368164062501,1
2020-05-25,8906.9345703125,8951.005859375,8719.66796875,8786.107421875,31288157264,1.0,33781755752.142857,0.89069345703125,0
2020-05-26,8835.052734375,8991.9677734375,8757.2939453125,8909.5859375,29584186947,1.0,32400312608.142857,0.8835052734375001,1
2020-05-27,9181.017578125,9203.3203125,8834.1572265625,8837.380859375,32740536902,1.0,31856640779.42857,0.9181017578125,1
2020-05-28,9525.7509765625,9546.3193359375,9148.45703125,9184.9453125,34367073114,1.0,31148199719.714287,0.95257509765625,0
2020-05-29,9439.1240234375,9573.6669921875,9379.3388671875,9528.35546875,32896642044,1.0,31589038054.714287,0.9439124023437501,1
2020-05-30,9700.4140625,9704.0302734375,9366.7294921875,9438.9140625,32722975141,1.0,32302624958.857143,0.97004140625,0
2020-05-31,9461.05859375,9700.34375,9432.296875,9700.10546875,27773290299,1.0,31624694530.142857,0.946105859375,1
2020-06-01,10167.2685546875,10199.5654296875,9450.8994140625,9463.60546875,35198901068,1.0,32183372216.42857,1.01672685546875,0
2020-06-02,9529.8037109375,10182.3408203125,9460.5712890625,10162.9736328125,39137252109,1.0,33548095811.0,0.95298037109375,1
2020-06-03,9656.7177734375,9682.859375,9471.8466796875,9533.7607421875,25007459262,1.0,32443370433.857143,0.9656717773437501,1
2020-06-04,9800.63671875,9887.6103515625,9525.2470703125,9655.8544921875,25921805072,1.0,31236903570.714287,0.9800636718750001,0
2020-06-05,9665.533203125,9869.2373046875,9663.216796875,9800.2158203125,23509628646,1.0,29895901656.714287,0.9665533203125001,0
2020-06-06,9653.6796875,9773.431640625,9591.0244140625,9664.904296875,20438419222,1.0,28140965096.857143,0.9653679687500001,1
2020-06-07,9758.8525390625,9768.498046875,9458.150390625,9653.0029296875,25015250846,1.0,27746959460.714287,0.97588525390625,1
2020-06-08,9771.4892578125,9782.306640625,9675.8857421875,9760.0634765625,21486346312,1.0,25788023067.0,0.97714892578125,1
2020-06-09,9795.7001953125,9836.369140625,9664.7197265625,9774.3603515625,23717842783,1.0,23585250306.142857,0.97957001953125,1
2020-06-10,9870.0947265625,9908.896484375,9728.291015625,9794.119140625,25706567601,1.0,23685122926.0,0.98700947265625,0
2020-06-11,9321.78125,9938.2978515625,9263.0693359375,9870.078125,30247143440,1.0,24303028407.142857,0.9321781250000001,1
2020-06-12,9480.84375,9540.4658203125,9285.8515625,9320.6904296875,22610564515,1.0,24174590674.142857,0.9480843750000001,0
2020-06-13,9475.27734375,9493.2119140625,9396.009765625,9480.7353515625,17564322315,1.0,23764005401.714287,0.947527734375,0
2020-06-14,9386.7880859375,9482.2705078125,9347.59375,9477.5537109375,18991732746,1.0,22903502816.0,0.9386788085937501,1
2020-06-15,9450.7021484375,9504.8603515625,8990.17578125,9386.03515625,26699704768,1.0,23648268309.714287,0.9450702148437501,1
2020-06-16,9538.0244140625,9579.4306640625,9400.4453125,9454.2666015625,21565537209,1.0,23340796084.857143,0.95380244140625,0
2020-06-17,9480.2548828125,9540.4228515625,9327.33984375,9533.7841796875,20177709879,1.0,22550959267.42857,0.94802548828125,0
2020-06-18,9411.8408203125,9482.7822265625,9328.3955078125,9481.5673828125,17770083003,1.0,20768522062.142857,0.94118408203125,0
2020-06-19,9288.0185546875,9440.8759765625,9274.2958984375,9410.2939453125,19632223107,1.0,20343044718.142857,0.92880185546875,1
2020-06-20,9332.3408203125,9394.9716796875,9247.3798828125,9290.9599609375,17130541557,1.0,20281076038.42857,0.93323408203125,0
2020-06-21,9303.6298828125,9401.107421875,9300.4306640625,9330.9267578125,15324301169,1.0,19757157241.714287,0.9303629882812501,1
2020-06-22,9648.7177734375,9655.0732421875,9296.8720703125,9300.9150390625,21104009514,1.0,18957772205.42857,0.9648717773437501,0
2020-06-23,9629.658203125,9670.541015625,9547.2470703125,9644.076171875,17006433272,1.0,18306471643.0,0.9629658203125,0
2020-06-24,9313.6103515625,9680.3671875,9278.2333984375,9632.1494140625,18961716076,1.0,18132758242.57143,0.93136103515625,0
2020-06-25,9264.8134765625,9340.1611328125,9095.32421875,9314.126953125,18616048626,1.0,18253610474.42857,0.92648134765625,0
2020-06-26,9162.91796875,9310.5166015625,9101.73828125,9260.9951171875,18341465837,1.0,18069216578.714287,0.9162917968750001,0
2020-06-27,9045.390625,9207.810546875,8998.216796875,9167.82421875,17273093144,1.0,18089581091.142857,0.9045390625,1
2020-06-28,9143.58203125,9197.546875,8975.525390625,9048.4609375,14560870760,1.0,17980519604.142857,0.914358203125,1
2020-06-29,9190.8544921875,9237.5732421875,9041.8759765625,9140.029296875,16460547078,1.0,17317167827.57143,0.91908544921875,0
2020-06-30,9137.9931640625,9217.8359375,9084.837890625,9185.5810546875,15735797744,1.0,17135648466.428572,0.91379931640625,1
2020-07-01,9228.3251953125,9309.7548828125,9104.7353515625,9145.9853515625,15971550355,1.0,16708481934.857143,0.92283251953125,0
2020-07-02,9123.41015625,9274.962890625,9036.623046875,9231.1396484375,16338916796,1.0,16383177387.714285,0.912341015625,0
2020-07-03,9087.3037109375,9202.3447265625,9058.794921875,9124.8427734375,13078970999,1.0,15631392410.857143,0.90873037109375,1
2020-07-04,9132.48828125,9183.2958984375,9053.6298828125,9084.2333984375,12290528515,1.0,14919597463.857143,0.9132488281250001,0
2020-07-05,9073.9423828125,9162.18359375,8977.015625,9126.0908203125,12903406143,1.0,14682816804.285715,0.9073942382812501,1
2020-07-06,9375.474609375,9375.474609375,9058.6640625,9072.849609375,17889263252,1.0,14886919114.857143,0.9375474609375001,0
2020-07-07,9252.27734375,9360.6171875,9201.8154296875,9349.1611328125,13839652595,1.0,14616041236.428572,0.925227734375,1
2020-07-08,9428.3330078125,9450.3359375,9249.5,9253.0205078125,19702359883,1.0,15149014026.142857,0.94283330078125,0
2020-07-09,9277.9677734375,9431.37890625,9234.9990234375,9427.994140625,18000702524,1.0,15386411987.285715,0.92779677734375,1
2020-07-10,9278.8076171875,9287.4716796875,9118.001953125,9273.357421875,16860035605,1.0,15926564073.857143,0.92788076171875,0
2020-07-11,9240.3466796875,9293.5322265625,9199.4853515625,9277.51171875,13249910444,1.0,16063618635.142857,0.92403466796875,1
2020-07-12,9276.5,9319.4189453125,9197.4501953125,9241.0546875,14452361907,1.0,16284898030.0,0.9276500000000001,0
2020-07-13,9243.6142578125,9306.4052734375,9224.29296875,9277.205078125,17519821266,1.0,16232120603.428572,0.92436142578125,0
2020-07-14,9243.2138671875,9283.841796875,9171.6611328125,9238.703125,18085038362,1.0,16838604284.428572,0.9243213867187501,0
2020-07-15,9192.8369140625,9275.3251953125,9171.93359375,9241.8974609375,15844731575,1.0,16287514526.142857,0.91928369140625,0
2020-07-16,9132.2275390625,9214.3125,9088.947265625,9191.98046875,15713967523,1.0,15960838097.428572,0.9132227539062501,1
2020-07-17,9151.392578125,9182.25390625,9089.2021484375,9131.8125,13944570749,1.0,15544343118.0,0.9151392578125,1
2020-07-18,9159.0400390625,9230.9833984375,9100.82421875,9151.18359375,12252601475,1.0,15401870408.142857,0.91590400390625,1
2020-07-19,9185.8173828125,9201.3984375,9097.6328125,9158.005859375,12939002784,1.0,15185676247.714285,0.91858173828125,0
2020-07-20,9164.2314453125,9214.2705078125,9137.509765625,9187.220703125,13755604146,1.0,14647930944.857143,0.9164231445312501,1
2020-07-21,9374.8876953125,9407.2626953125,9149.3896484375,9162.5146484375,18069581956,1.0,14645722886.857143,0.93748876953125,1
2020-07-22,9525.36328125,9530.5185546875,9319.6533203125,9375.080078125,16532254884,1.0,14743940502.428572,0.952536328125,1
2020-07-23,9581.072265625,9610.2470703125,9483.00390625,9527.1416015625,18146399002,1.0,15091430713.714285,0.9581072265625,0
2020-07-24,9536.892578125,9623.3369140625,9481.4541015625,9585.5146484375,16552768325,1.0,15464030367.428572,0.9536892578125,1
2020-07-25,9677.11328125,9704.556640625,9530.2119140625,9539.4853515625,16610070933,1.0,16086526004.285715,0.967711328125,1
2020-07-26,9905.1669921875,10023.8076171875,9652.84765625,9680.234375,20507998997,1.0,17167811177.571428,0.9905166992187501,1
2020-07-27,10990.873046875,11298.2216796875,9903.9697265625,9905.2177734375,35359749590,1.0,20254117669.57143,1.0990873046875,0
2020-07-28,10912.8232421875,11204.3271484375,10632.6318359375,11017.4638671875,28766551142,1.0,21782256124.714287,1.0912823242187502,1
2020-07-29,11100.4677734375,11304.3974609375,10856.1416015625,10912.953125,24617249715,1.0,22937255386.285713,1.1100467773437501,1
2020-07-30,11111.2138671875,11169.3564453125,10895.455078125,11099.8330078125,22857247901,1.0,23610233800.42857,1.1111213867187502,1
2020-07-31,11323.466796875,11415.8642578125,10987.0537109375,11110.2109375,23160469766,1.0,24554191149.142857,1.1323466796875001,1
2020-08-01,11759.5927734375,11794.775390625,11239.6826171875,11322.5703125,26075670303,1.0,25906419630.57143,1.1759592773437502,0
2020-08-02,11053.6142578125,12034.14453125,11018.1298828125,11758.7646484375,27410067336,1.0,26892429393.285713,1.10536142578125,1
2020-08-03,11246.3486328125,11453.0791015625,11012.4150390625,11043.7685546875,20271713443,1.0,24736995658.0,1.12463486328125,0
2020-08-04,11205.892578125,11385.3818359375,11094.1455078125,11246.203125,21250197042,1.0,23663230786.57143,1.1205892578125,1
2020-08-05,11747.0224609375,11786.6171875,11158.28515625,11203.8232421875,24411254471,1.0,23633802894.57143,1.17470224609375,1
2020-08-06,11779.7734375,11902.3359375,11598.7138671875,11749.87109375,23400740340,1.0,23711444671.57143,1.17797734375,0
2020-08-07,11601.47265625,11898.0380859375,11408.59375,11778.89453125,23132312867,1.0,23707422257.42857,1.160147265625,1
2020-08-08,11754.0458984375,11800.064453125,11558.431640625,11604.5537109375,17572057837,1.0,22492620476.57143,1.17540458984375,0
2020-08-09,11675.7392578125,11806.056640625,11548.7841796875,11737.3251953125,17489608833,1.0,21075412119.0,1.16757392578125,1
2020-08-10,11878.111328125,12045.140625,11662.2568359375,11662.2568359375,26114112569,1.0,21910040565.57143,1.1878111328125,0
2020-08-11,11410.525390625,11932.7109375,11195.708984375,11881.6474609375,27039782640,1.0,22737124222.42857,1.1410525390625001,1
2020-08-12,11584.9345703125,11748.396484375,11249.60546875,11404.5966796875,25064548486,1.0,22830451938.857143,1.15849345703125,1
2020-08-13,11784.1376953125,11796.396484375,11216.8720703125,11588.4052734375,27522199497,1.0,23419231818.42857,1.17841376953125,0
2020-08-14,11768.87109375,12150.994140625,11685.455078125,11772.6591796875,24237958589,1.0,23577181207.285713,1.176887109375,1
2020-08-15,11865.6982421875,11963.203125,11768.697265625,11768.697265625,23354924400,1.0,24403305002.0,1.1865698242187501,1
2020-08-16,11892.8037109375,11934.9013671875,11737.1884765625,11866.685546875,20583375490,1.0,24845271667.285713,1.18928037109375,1
2020-08-17,12254.40234375,12359.056640625,11806.6962890625,11895.658203125,28227687027,1.0,25147210875.57143,1.2254402343750002,0
2020-08-18,11991.2333984375,12335.70703125,11954.525390625,12251.8955078125,26043227672,1.0,25004845880.142857,1.19912333984375,0
2020-08-19,11758.283203125,12028.923828125,11687.3330078125,11990.884765625,24502851117,1.0,24924603398.857143,1.1758283203125,1
2020-08-20,11878.3720703125,11900.4111328125,11710.0634765625,11761.5,20175242945,1.0,23875038177.142857,1.18783720703125,0
2020-08-21,11592.4892578125,11899.259765625,11564.9794921875,11878.0263671875,23762425999,1.0,23807104950.0,1.1592489257812502,1
2020-08-22,11681.8251953125,11689.4072265625,11448.8056640625,11585.4775390625,20224191306,1.0,23359857365.142857,1.16818251953125,0
2020-08-23,11664.84765625,11713.4296875,11559.9208984375,11679.6962890625,18482062658,1.0,23059669817.714287,1.1664847656250001,1
2020-08-24,11774.595703125,11807.6318359375,11623.25,11663.689453125,20681511755,1.0,21981644778.857143,1.1774595703125001,0
2020-08-25,11366.134765625,11778.2998046875,11189.8505859375,11773.5888671875,26301509932,1.0,22018542244.57143,1.1366134765625,1
2020-08-26,11488.36328125,11530.052734375,11296.9931640625,11366.89453125,22466660958,1.0,21727657936.142857,1.148836328125,0
2020-08-27,11323.3974609375,11570.7861328125,11185.94140625,11485.6083984375,23240415076,1.0,22165539669.142857,1.13233974609375,1
2020-08-28,11542.5,11545.615234375,11316.4228515625,11325.2958984375,19807127588,1.0,21600497039.0,1.15425,0
2020-08-29,11506.865234375,11585.640625,11466.29296875,11541.0546875,17485597759,1.0,21209269389.42857,1.1506865234375,1
2020-08-30,11711.505859375,11715.2646484375,11492.3818359375,11508.7138671875,19760127945,1.0,21391850144.714287,1.1711505859375,0
2020-08-31,11680.8203125,11768.876953125,11598.318359375,11713.306640625,22285928250,1.0,21621052501.142857,1.16808203125,1
2020-09-01,11970.478515625,12067.0810546875,11601.12890625,11679.31640625,27311555343,1.0,21765344702.714287,1.1970478515625,0
2020-09-02,11414.0341796875,11964.8232421875,11290.7939453125,11964.8232421875,28037405299,1.0,22561165322.857143,1.14140341796875,0
2020-09-03,10245.296875,11443.0224609375,10182.46484375,11407.19140625,31927261555,1.0,23802143391.285713,1.0245296875,1
2020-09-04,10511.8134765625,10663.919921875,10207.9404296875,10230.365234375,29965130374,1.0,25253286646.42857,1.0511813476562502,0
2020-09-05,10169.5673828125,10581.5712890625,9946.67578125,10512.5302734375,44916565292,1.0,29171996294.0,1.01695673828125,1
2020-09-06,10280.3515625,10353.927734375,10056.8857421875,10167.216796875,37071460174,1.0,31645043755.285713,1.02803515625,1
2020-09-07,10369.5634765625,10399.1533203125,9916.4931640625,10280.998046875,33703098409,1.0,33276068063.714287,1.03695634765625,0
2020-09-08,10131.5166015625,10414.775390625,9945.1103515625,10369.306640625,33430927462,1.0,34150264080.714287,1.01315166015625,1
2020-09-09,10242.34765625,10350.54296875,10017.2509765625,10134.1513671875,24128292755,1.0,33591819431.57143,1.0242347656250002,1
2020-09-10,10363.138671875,10503.912109375,10238.1357421875,10242.330078125,54406443211,1.0,36803131096.71429,1.0363138671875,1
2020-09-11,10400.9150390625,10434.9228515625,10140.8369140625,10369.0283203125,45201121775,1.0,38979701296.85714,1.0400915039062502,1
2020-09-12,10442.1708984375,10578.837890625,10292.38671875,10409.861328125,36750077324,1.0,37813060158.57143,1.04421708984375,0
2020-09-13,10323.755859375,10577.21484375,10224.330078125,10452.3994140625,36506852789,1.0,37732401960.71429,1.0323755859375001,1
2020-09-14,10680.837890625,10800.0107421875,10266.0087890625,10328.734375,35453581940,1.0,37982471036.57143,1.0680837890625001,1
2020-09-15,10796.951171875,10938.6318359375,10656.4599609375,10677.7548828125,32509451925,1.0,37850831674.14286,1.0796951171875,1
2020-09-16,10974.9052734375,11100.1240234375,10704.884765625,10797.76171875,30769986455,1.0,38799645059.85714,1.09749052734375,0
2020-09-17,10948.990234375,11037.4208984375,10774.6279296875,10973.251953125,38151810523,1.0,36477554675.85714,1.0948990234375,0
2020-09-18,10944.5859375,11034.908203125,10829.6572265625,10951.8203125,26341903912,1.0,33783380695.42857,1.09445859375,1
2020-09-19,11094.3466796875,11134.0927734375,10909.6181640625,10933.7529296875,22764204008,1.0,31785398793.142857,1.1094346679687501,0
2020-09-20,10938.271484375,11095.8701171875,10814.4775390625,11095.8701171875,24699523788,1.0,30098637507.285713,1.0938271484375,0
2020-09-21,10462.259765625,10988.3046875,10380.2607421875,10934.92578125,28884999244,1.0,29160268550.714287,1.0462259765625002,1
2020-09-22,10538.4599609375,10568.0771484375,10382.7265625,10459.6240234375,23621787804,1.0,27890602247.714287,1.05384599609375,0
2020-09-23,10246.1865234375,10537.828125,10197.865234375,10535.4921875,23788661867,1.0,26893270163.714287,1.0246186523437502,1
2020-09-24,10760.06640625,10771.056640625,10231.490234375,10248.7861328125,47144380902,1.0,28177923075.0,1.076006640625,0
2020-09-25,10692.716796875,10777.6962890625,10578.9140625,10761.109375,39348590957,1.0,30036021224.285713,1.0692716796875001,1
2020-09-26,10750.7236328125,10772.9990234375,10667.28125,10695.5751953125,46852525493,1.0,33477210007.857143,1.07507236328125,1
2020-09-27,10775.26953125,10803.9765625,10622.921875,10746.892578125,53745972818,1.0,37626702726.42857,1.077526953125,0
2020-09-28,10709.65234375,10945.34765625,10703.8935546875,10776.61328125,47762394731,1.0,40323473510.28571,1.070965234375,1
2020-09-29,10844.640625,10860.0009765625,10649.4951171875,10709.650390625,46582396602,1.0,43603560481.42857,1.0844640625000002,0
2020-09-30,10784.4912109375,10847.2568359375,10669.3212890625,10843.87109375,44171073700,1.0,46515333600.42857,1.0784491210937501,0
2020-10-01,10619.4521484375,10933.6240234375,10472.3564453125,10795.2548828125,40023134100,1.0,45498012628.71429,1.06194521484375,0
2020-10-02,10575.974609375,10657.837890625,10416.689453125,10619.8212890625,48661453918,1.0,46828421623.14286,1.0575974609375,0
2020-10-03,10549.3291015625,10598.9404296875,10511.1298828125,10575.1005859375,44660271563,1.0,46515242490.28571,1.0549329101562501,1
2020-10-04,10669.5830078125,10686.0,10534.3916015625,10550.4404296875,71251776995,1.0,49016071658.42857,1.06695830078125,1
2020-10-05,10793.33984375,10793.5078125,10634.6005859375,10676.529296875,47537578009,1.0,48983954983.85714,1.079333984375,0
2020-10-06,10604.40625,10797.578125,10528.890625,10796.306640625,42623695307,1.0,48418426227.42857,1.060440625,1
2020-10-07,10668.96875,10680.5078125,10562.5068359375,10603.35546875,37799458436,1.0,47508195475.42857,1.066896875,1
2020-10-08,10915.685546875,10945.7373046875,10562.6064453125,10669.37109375,63314794397,1.0,50835575517.85714,1.0915685546875,1
2020-10-09,11064.4580078125,11102.671875,10846.8505859375,10927.9130859375,22799117613,1.0,47140956045.71429,1.10644580078125,1
2020-10-10,11296.361328125,11442.2109375,11056.9404296875,11059.142578125,22877978588,1.0,44029199906.42857,1.1296361328125,1
2020-10-11,11384.181640625,11428.8134765625,11288.6279296875,11296.08203125,19968627060,1.0,36703035630.0,1.1384181640625,1
2020-10-12,11555.36328125,11698.4677734375,11240.6865234375,11392.6357421875,26163972642,1.0,33649663434.714287,1.155536328125,0
2020-10-13,11425.8994140625,11548.984375,11321.224609375,11548.7197265625,24241420251,1.0,31023624141.0,1.1425899414062501,1
2020-10-14,11429.5068359375,11539.9775390625,11307.8310546875,11429.0478515625,24103426719,1.0,29067048181.42857,1.14295068359375,1
2020-10-15,11495.349609375,11569.9140625,11303.603515625,11426.6025390625,24487233058,1.0,23520253704.42857,1.1495349609375,0
2020-10-16,11322.123046875,11540.0615234375,11223.0126953125,11502.828125,25635480772,1.0,23925448441.42857,1.1322123046875001,1
2020-10-17,11358.1015625,11386.26171875,11285.345703125,11322.123046875,19130430174,1.0,23390084382.285713,1.13581015625,1
2020-10-18,11483.359375,11483.359375,11347.578125,11355.982421875,18283314340,1.0,23149325422.285713,1.1483359375,1
2020-10-19,11742.037109375,11799.0927734375,11408.2900390625,11495.0380859375,23860769928,1.0,22820296463.142857,1.1742037109375,1
2020-10-20,11916.3349609375,11999.91796875,11681.48046875,11745.974609375,30915821592,1.0,23773782369.0,1.19163349609375,1
2020-10-21,12823.689453125,13184.56640625,11900.9287109375,11913.0771484375,43414712626,1.0,26532537498.57143,1.2823689453125,1
2020-10-22,12965.8916015625,13161.59375,12717.09375,12801.6357421875,34729759598,1.0,27995755575.714287,1.29658916015625,0
2020-10-23,12931.5390625,13015.9619140625,12752.6474609375,12971.548828125,28974975003,1.0,28472826180.142857,1.2931539062500002,1
2020-10-24,13108.0625,13145.06640625,12885.7470703125,12931.57421875,24542317940,1.0,29245953003.857143,1.3108062500000002,0
2020-10-25,13031.173828125,13329.18359375,12910.0615234375,13108.0634765625,24406920575,1.0,30120753894.57143,1.3031173828125,1
2020-10-26,13075.248046875,13225.2978515625,12822.3828125,13031.201171875,29461458313,1.0,30920852235.285713,1.3075248046875,1
2020-10-27,13654.21875,13759.6689453125,13060.837890625,13075.2421875,33749878156,1.0,31325717458.714287,1.365421875,0
2020-10-28,13271.28515625,13837.6953125,12932.2509765625,13654.21484375,35867318895,1.0,30247518354.285713,1.3271285156250001,1
2020-10-29,13437.8828125,13612.0478515625,12980.0595703125,13271.298828125,56499499598,1.0,33357481211.42857,1.3437882812500002,1
2020-10-30,13546.5224609375,13651.5166015625,13136.1982421875,13437.8740234375,30581485201,1.0,33586982668.285713,1.35465224609375,1
2020-10-31,13780.9951171875,14028.2138671875,13457.5302734375,13546.5322265625,30306464719,1.0,34410432208.14286,1.37809951171875,0
2020-11-01,13737.109375,13862.033203125,13628.3779296875,13780.9951171875,24453857900,1.0,34417137540.28571,1.3737109375,0
2020-11-02,13550.4892578125,13808.3232421875,13243.16015625,13737.0322265625,30771455468,1.0,34604279991.0,1.3550489257812501,1
2020-11-03,13950.30078125,13984.9814453125,13325.44140625,13550.451171875,29869951617,1.0,34050004771.142857,1.395030078125,1
2020-11-04,14133.70703125,14218.7666015625,13580.4716796875,13950.48828125,35116364962,1.0,33942725637.857143,1.413370703125,1
2020-11-05,15579.8486328125,15706.404296875,14102.0888671875,14133.7333984375,40856321439,1.0,31707985900.857143,1.55798486328125,0
2020-11-06,15565.880859375,15903.4375,15226.83984375,15579.7294921875,39837841971,1.0,33030322582.285713,1.5565880859375,0
2020-11-07,14833.75390625,15737.095703125,14423.203125,15565.880859375,35024953706,1.0,33704392437.57143,1.483375390625,1
2020-11-08,15479.5673828125,15637.3203125,14744.1103515625,14833.75390625,26632075029,1.0,34015566313.142857,1.54795673828125,0
2020-11-09,15332.3154296875,15785.13671875,14865.529296875,15479.595703125,34149115566,1.0,34498089184.28571,1.53323154296875,0
2020-11-10,15290.90234375,15450.3291015625,15124.9599609375,15332.3505859375,25574938143,1.0,33884515830.857143,1.5290902343750001,1
2020-11-11,15701.33984375,15916.2607421875,15290.0068359375,15290.9091796875,29772374934,1.0,33121088684.0,1.5701339843750002,1
2020-11-12,16276.34375,16305.00390625,15534.771484375,15701.298828125,34175758344,1.0,32166722527.57143,1.6276343750000002,1
2020-11-13,16317.80859375,16463.177734375,15992.15234375,16276.4404296875,31599492172,1.0,30989815413.42857,1.631780859375,0
2020-11-14,16068.138671875,16317.80859375,15749.193359375,16317.80859375,27481710135,1.0,29912209189.0,1.6068138671875,0
2020-11-15,15955.587890625,16123.1103515625,15793.5341796875,16068.1396484375,23653867583,1.0,29486750982.42857,1.5955587890625,1
2020-11-16,16716.111328125,16816.181640625,15880.7060546875,15955.5771484375,31526766675,1.0,29112129712.285713,1.6716111328125,1
2020-11-17,17645.40625,17782.919921875,16564.544921875,16685.69140625,39006849170,1.0,31030974144.714287,1.764540625,1
2020-11-18,17804.005859375,18393.94921875,17352.90625,17645.19140625,49064800278,1.0,33787034908.142857,1.7804005859375,1
2020-11-19,17817.08984375,18119.546875,17382.5546875,17803.861328125,36985055355,1.0,34188363052.57143,1.781708984375,1
2020-11-20,18621.314453125,18773.2265625,17765.794921875,17817.083984375,36992873940,1.0,34958846162.28571,1.8621314453125002,1
2020-11-21,18642.232421875,18936.62109375,18444.359375,18621.31640625,39650210707,1.0,36697203386.85714,1.8642232421875,0
2020-11-22,18370.001953125,18688.96875,17671.384765625,18642.232421875,41280434226,1.0,39215284335.85714,1.8370001953125001,0
2020-11-23,18364.12109375,18711.42578125,18000.796875,18370.017578125,42741112308,1.0,40817333712.0,1.836412109375,1
2020-11-24,19107.46484375,19348.271484375,18128.65625,18365.015625,51469565009,1.0,42597721689.0,1.9107464843750002,0
2020-11-25,18732.12109375,19390.96484375,18581.146484375,19104.41015625,43710357371,1.0,41832801273.71429,1.873212109375,0
2020-11-26,17150.623046875,18866.28515625,16351.03515625,18729.83984375,61396835737,1.0,45320198471.14286,1.7150623046875,0
2020-11-27,17108.40234375,17445.0234375,16526.423828125,17153.9140625,38886494645,1.0,45590715714.71429,1.710840234375,1
2020-11-28,17717.4140625,17853.939453125,16910.65234375,17112.93359375,32601040734,1.0,44583691432.85714,1.77174140625,1
2020-11-29,18177.484375,18283.62890625,17559.1171875,17719.634765625,31133957704,1.0,43134194786.85714,1.8177484375000001,1
2020-11-30,19625.8359375,19749.263671875,18178.322265625,18178.322265625,47728480399,1.0,43846675942.71429,1.96258359375,0
2020-12-01,18802.998046875,19845.974609375,18321.921875,19633.76953125,49633658712,1.0,43584403614.57143,1.8802998046875001,1
2020-12-02,19201.091796875,19308.330078125,18347.71875,18801.744140625,37387697139,1.0,42681166438.57143,1.9201091796875,1
2020-12-03,19445.3984375,19566.19140625,18925.78515625,19205.92578125,31930317405,1.0,38471663819.71429,1.94453984375,0
2020-12-04,18699.765625,19511.404296875,18697.193359375,19446.966796875,33872388058,1.0,37755362878.71429,1.8699765625,1
2020-12-05,19154.23046875,19160.44921875,18590.193359375,18698.384765625,27242455064,1.0,36989850640.14286,1.9154230468750002,1
2020-12-06,19345.12109375,19390.5,18897.89453125,19154.1796875,25293775714,1.0,36155538927.28571,1.9345121093750002,0
2020-12-07,19191.630859375,19411.828125,18931.142578125,19343.12890625,26896357742,1.0,33179521404.857143,1.9191630859375002,0
2020-12-08,18321.14453125,19283.478515625,18269.9453125,19191.529296875,31692288756,1.0,30616468554.0,1.832114453125,1
2020-12-09,18553.916015625,18626.29296875,17935.546875,18320.884765625,34420373071,1.0,30192565115.714287,1.8553916015625,0
2020-12-10,18264.9921875,18553.298828125,17957.064453125,18553.298828125,25547132265,1.0,29280681524.285713,1.82649921875,0
2020-12-11,18058.904296875,18268.453125,17619.533203125,18263.9296875,27919640985,1.0,28430289085.285713,1.8058904296875,1
2020-12-12,18803.65625,18919.55078125,18046.041015625,18051.3203125,21752580802,1.0,27646021333.57143,1.880365625,1
2020-12-13,19142.3828125,19381.53515625,18734.33203125,18806.765625,25450468637,1.0,27668406036.857143,1.91423828125,1
2020-12-14,19246.64453125,19305.099609375,19012.708984375,19144.4921875,22473997681,1.0,27036640313.857143,1.9246644531250001,1
2020-12-15,19417.076171875,19525.0078125,19079.841796875,19246.919921875,26741982541,1.0,26329453711.714287,1.9417076171875,1
2020-12-16,21310.59765625,21458.908203125,19298.31640625,19418.818359375,44409011479,1.0,27756402055.714287,2.1310597656250003,1
2020-12-17,22805.162109375,23642.66015625,21234.67578125,21308.3515625,71378606374,1.0,34303755499.857143,2.2805162109375,1
2020-12-18,23137.9609375,23238.6015625,22399.8125,22806.796875,40387896275,1.0,36084934827.0,2.31379609375,1
2020-12-19,23869.83203125,24085.85546875,22826.47265625,23132.865234375,38487546580,1.0,38475644223.85714,2.3869832031250002,0
2020-12-20,23477.294921875,24209.66015625,23147.7109375,23861.765625,37844228422,1.0,40246181336.0,2.3477294921875003,0
2020-12-21,22803.08203125,24059.982421875,22159.3671875,23474.455078125,45852713981,1.0,43585997950.28571,2.280308203125,1
2020-12-22,23783.029296875,23789.90234375,22430.60546875,22794.0390625,44171632681,1.0,46075947970.28571,2.3783029296875,0
2020-12-23,23241.345703125,24024.490234375,22802.646484375,23781.974609375,51146161904,1.0,47038398031.0,2.3241345703125003,1
2020-12-24,23735.94921875,23768.337890625,22777.59765625,23240.203125,41080759713,1.0,42710134222.28571,2.373594921875,1
2020-12-25,24664.791015625,24710.1015625,23463.673828125,23733.5703125,42068395846,1.0,42950205589.57143,2.4664791015625003,1
2020-12-26,26437.037109375,26718.0703125,24522.689453125,24677.015625,48332647295,1.0,44356648548.85714,2.6437037109375003,0
