date,open,high,low,price,volume,return,vol_7d,AdrActCnt,TxCnt,FeeTotNtv,HashRate,SplyCur,CapMVRVCur
2023-06-05,27115.2,27129.33,25388.0,25728.2,65805.60305,-0.0511524712513751,0.0210431781682858,884289.0,363110.0,59.73421051,351468445.06676406,19393743.2015431,1.276417765634
2023-06-06,25728.2,27355.33,25351.02,27230.08,68392.60438,0.0583748571606252,0.0336792242712085,1032895.0,468063.0,84.66791356,384577792.2713316,19394686.95153218,1.3462357416
2023-06-07,27230.07,27391.77,26125.01,26339.34,59619.44364,-0.0327116189155523,0.0353042964613237,1004588.0,429649.0,95.95116093,343827827.89167035,19395530.69877126,1.303228127244
2023-06-08,26339.34,26810.0,26210.0,26498.61,31075.51083,0.0060468485542917,0.0351548210482093,964762.0,403263.0,68.67556866,392218409.44642526,19396493.19290972,1.312170481703
2023-06-09,26498.62,26783.33,26269.91,26477.81,27934.7097,-0.0007849468330602,0.034366403091999,1020140.0,387748.0,73.27203881,430421502.6568876,19397549.4407988,1.309627647538
2023-06-10,26477.8,26533.87,25358.0,25841.21,64944.60108,-0.0240427739303213,0.0352454989307196,943047.0,364874.0,48.84567222,392218409.44642526,19398511.9397788,1.279906228962
2023-06-11,25841.22,26206.88,25634.7,25925.55,30014.29595,0.0032637790567857,0.0353079784595455,872589.0,401105.0,34.90257256,415140264.63920337,19399530.68877334,1.282204028842
2023-06-12,25925.54,26106.48,25602.11,25905.19,29900.50893,-0.0007853256729365,0.0291309131318607,985947.0,371500.0,43.08791976,399859030.28901595,19400511.92776242,1.282415132209
2023-06-13,25905.2,26433.21,25712.57,25934.25,41065.60853,0.0011217829323004,0.0151115079170749,933842.0,405497.0,36.80791731,374390300.2595421,19401430.67774604,1.281288526881
2023-06-14,25934.24,26098.0,24820.56,25128.6,45077.31608,-0.0310650973133983,0.014647406928093,828183.0,333934.0,39.78289137,312665624.1002992,19402186.92574603,1.242758133707
2023-06-15,25128.6,25759.01,24800.0,25598.49,48664.86063,0.0186994102337576,0.0170523325273929,919869.0,421465.0,41.37895146,385148460.99591213,19403111.92474055,1.265794710232
2023-06-16,25598.49,26518.0,25175.56,26345.0,51596.91662,0.0291622669930922,0.0214236216773065,958674.0,521861.0,46.1581138,398160232.4659681,19404068.17368485,1.303742036635
2023-06-17,26345.01,26839.99,26181.0,26516.99,27842.2195,0.0065283735054091,0.0187826450443838,863600.0,468094.0,39.28847808,364329623.64591026,19404943.17167839,1.312806147734
2023-06-18,26516.99,26700.0,26255.85,26339.97,21538.31022,-0.0066757199817928,0.0192049898915789,883864.0,442763.0,30.15374909,392955523.1284677,19405886.91167839,1.304485514887
2023-06-19,26339.98,27068.09,26256.61,26844.35,35872.65974,0.019148844892382,0.0201061450840075,920552.0,412858.0,31.79587272,369534332.9834107,19406774.40967293,1.326002267293
2023-06-20,26844.35,28402.74,26652.0,28307.99,69666.95525,0.0545232050692232,0.0271611545642993,951926.0,446312.0,37.17888373,353920204.9709093,19407624.40761833,1.401058308786
2023-06-21,28308.0,30800.0,28257.99,29993.89,108926.40412,0.0595556236949355,0.0241401359621239,920555.0,363604.0,44.78397315,314884890.5607413,19408380.6357296,1.487688159529
2023-06-22,29993.89,30500.0,29525.61,29884.92,59054.5646,-0.0036330732692558,0.0265935396222062,1000988.0,390860.0,43.16091265,356522561.5133547,19409236.8825696,1.479224774259
2023-06-23,29884.92,31431.94,29800.0,30688.5,73931.89635,0.0268891467669982,0.0265146479790524,948738.0,373178.0,40.52455082,325294309.2357422,19410018.13156414,1.511461032551
2023-06-24,30688.51,30800.0,30250.0,30527.43,30513.30135,-0.0052485458722322,0.0280158267210048,1011110.0,360123.0,33.37934742,379943751.6584117,19410930.62956414,1.506266238891
2023-06-25,30527.44,31046.01,30277.49,30462.66,30223.44801,-0.0021216984200767,0.0273197104994868,944147.0,384437.0,29.23850439,398160232.4659681,19411886.87851847,1.501725462895
2023-06-26,30462.67,30666.0,29930.0,30267.99,45180.41489,-0.0063904465335593,0.0292895090358685,998904.0,405162.0,32.30150761,379943751.6584117,19412799.37651846,1.490477217783
2023-06-27,30267.99,30994.97,30226.17,30692.44,42699.64157,0.0140230652910879,0.0243814497673324,978594.0,433747.0,32.23411074,364329623.64591026,19413674.37449651,1.508993136561
2023-06-28,30692.44,30709.74,29858.8,30077.41,40463.51937,-0.0200384850471321,0.0153056051985614,826245.0,331234.0,29.98089028,280122385.0259662,19414349.3734965,1.480047953676
2023-06-29,30077.4,30843.98,30049.98,30447.31,36330.62903,0.0122982663733346,0.0157666265502157,970467.0,435226.0,36.69134371,367574940.7040657,19415261.87248547,1.4974352167
2023-06-30,30447.31,31282.0,29500.0,30472.0,89419.07618,0.0008109090753829,0.0116663983273397,1067040.0,446825.0,34.93018253,397786578.42446953,19416249.37046277,1.497404119431
2023-07-01,30471.99,30661.6,30320.57,30585.9,17501.75075,0.0037378577054345,0.0116091530109486,918349.0,320180.0,24.75834121,334845664.3921468,19417080.61931102,1.500071404388
2023-07-02,30585.9,30791.0,30155.0,30617.03,23286.41019,0.0010177892427556,0.0115591254199459,997177.0,307552.0,23.64493796,430515854.7363883,19418149.36931102,1.500295120753
2023-07-03,30617.02,31380.0,30570.27,31156.2,43761.64311,0.0176101339679257,0.0125912393625551,977874.0,333178.0,26.1342694,344916211.5074136,19419005.61930554,1.525922363387
2023-07-04,31156.2,31350.69,30620.0,30766.51,33206.11943,-0.0125076228808391,0.0131262160421819,963366.0,377184.0,22.50517052,354986758.6226805,19419886.86828916,1.509148391226
2023-07-05,30766.52,30878.07,30200.0,30504.81,33215.67122,-0.0085060021432393,0.0106140331344976,964759.0,494320.0,21.04819217,392751304.8668361,19420861.8682837,1.494037535141
2023-07-06,30504.8,31500.0,29850.45,29895.43,71319.6261,-0.0199765217354247,0.0123038250828227,973154.0,393611.0,19.70489609,349951485.065047,19421730.61628349,1.470491737414
2023-07-07,29895.42,30449.0,29701.02,30344.7,34070.53895,0.0150280494376564,0.0140057907369514,1021136.0,558253.0,19.08289802,440586401.8516551,19422824.35627257,1.487208780434
2023-07-08,30344.7,30386.81,30044.47,30284.63,13094.59042,-0.0019795878687217,0.013882696458117,1009931.0,574664.0,14.70995944,448139310.37540686,19423936.8562671,1.483788128844
2023-07-09,30284.63,30445.52,30061.12,30160.71,15388.50196,-0.004091844608965,0.013872971199814,978223.0,593770.0,13.15021111,425480581.17875487,19424993.10626164,1.478660537861
2023-07-10,30160.71,31045.78,29950.0,30411.57,41262.87652,0.0083174434554094,0.0119943585776509,925790.0,508406.0,16.37074541,387716031.30920255,19425955.60526164,1.489525354536
2023-07-11,30411.57,30813.63,30300.0,30622.1,28476.83311,0.0069226942245994,0.0117784924785755,937945.0,430012.0,17.24335656,339880937.9497802,19426799.35424526,1.499536522954
2023-07-12,30622.1,30983.25,30210.0,30380.0,38108.99669,-0.0079060547774318,0.0117134833944227,942309.0,477324.0,19.11805263,383801277.4233714,19427699.35423434,1.487755265888
2023-07-13,30380.0,31804.2,30251.0,31454.23,70772.51836,0.0353597761685318,0.0146930653992027,874515.0,373263.0,20.1111651,321592672.2254732,19428449.35322888,1.538500113181
2023-07-14,31454.23,31630.0,29900.0,30312.01,60749.48424,-0.0363137167878533,0.0214835495462657,996373.0,421261.0,22.50903409,369831573.2522498,19429311.85122857,1.483457241083
2023-07-15,30312.0,30390.9,30200.0,30289.52,14118.55329,-0.0007419501379155,0.0214692071906923,914738.0,489697.0,16.40395616,369831573.2522498,19430174.34822311,1.482403144167
2023-07-16,30289.52,30441.46,30064.29,30231.99,15760.1281,-0.001899336800319,0.0214117180745236,927843.0,591972.0,15.66311247,415390537.04825526,19431143.09722311,1.480253300626
2023-07-17,30232.0,30336.96,29659.2,30138.0,30882.76839,-0.0031089584245033,0.0211534479590969,931087.0,440009.0,16.93365016,364471694.9315955,19431993.09621765,1.475399676867
2023-07-18,30138.01,30239.78,29512.0,29859.13,30003.8601,-0.0092531023956466,0.0210142716974683,1028951.0,569852.0,19.36949376,434150109.24098927,19433005.59521218,1.45985580542
2023-07-19,29859.14,30189.09,29761.96,29909.21,25657.36137,0.001677208947481,0.0209846165882383,969285.0,482668.0,18.29762503,396630964.85552126,19433930.59320671,1.463037215762
2023-07-20,29909.21,30417.46,29570.96,29800.0,37540.68193,-0.0036513836373478,0.0130930460574161,901211.0,398519.0,22.80385089,343032185.5080904,19434730.58946748,1.457534391178
2023-07-21,29800.0,30061.7,29726.34,29901.72,23881.40865,0.003413422818792,0.0041019719180447,855163.0,322339.0,22.86784569,300153162.8019681,19435430.58843908,1.463442609814
2023-07-22,29901.72,29999.0,29625.1,29794.0,14660.40467,-0.003602468352991,0.0041054755449245,923147.0,288229.0,46.73618948,359111820.47005326,19436268.08843907,1.453936935337
2023-07-23,29793.99,30350.0,29730.0,30083.75,18292.78637,0.009725112438746,0.0061555739573275,894084.0,560423.0,25.38302437,393951023.76563805,19437186.83643361,1.470319604139
2023-07-24,30083.75,30099.58,28861.9,29176.5,39628.99691,-0.0301574770432542,0.0128162686289284,938461.0,530301.0,25.58701826,401990843.1761756,19438124.3354336,1.427138509577
2023-07-25,29176.5,29376.0,29047.65,29228.91,21565.7478,0.0017963086730758,0.0128208905804048,940528.0,463976.0,17.98811877,369831573.2522498,19438986.83342257,1.42923855151
2023-07-26,29228.91,29690.0,29096.94,29351.96,33931.63366,0.00420987303324,0.0130083038143789,1015337.0,451236.0,18.98471384,380796719.35454816,19439886.83241699,1.436080716187
2023-07-27,29351.95,29567.49,29083.85,29222.78,22476.47626,-0.0044010689575756,0.0130213906889689,943734.0,413776.0,21.10706484,358973120.0187306,19440749.33140607,1.429632064392
2023-07-28,29222.78,29542.22,29123.12,29314.14,23993.61627,0.0031263281590594,0.0129992983131758,948590.0,448372.0,20.12541898,364175629.4388057,19441624.32938379,1.440164978549
2023-07-29,29314.14,29406.92,29256.18,29352.9,10851.36844,0.0013222287947045,0.0130789738852876,889450.0,423912.0,16.21877802,343365595.50431174,19442449.32837833,1.442211649973
2023-07-30,29352.9,29449.0,29033.24,29281.09,15706.97441,-0.0024464362976061,0.0120180256792892,1010937.0,645339.0,16.71427319,437010757.5740507,19443499.32737833,1.437384415792
2023-07-31,29281.09,29530.0,29101.8,29232.25,22605.48964,-0.0016679706937139,0.0031641562529753,922082.0,446746.0,16.96807157,366776886.02174646,19444380.57635069,1.435482408871
2023-08-01,29232.26,29739.25,28585.7,29705.99,44719.65162,0.016206073771263,0.0068536398158763,983005.0,405391.0,18.12183216,361574376.60167134,19445249.32633966,1.449024030947
2023-08-02,29705.99,30047.5,28927.5,29186.01,48181.65141,-0.0175042137966114,0.010038103651149,1069904.0,393762.0,20.81580007,400593191.63352495,19446211.82533966,1.432048628755
2023-08-03,29186.0,29433.33,28968.0,29193.64,26476.91994,0.0002614266218643,0.0099106134312814,1030326.0,476666.0,23.72671173,392789429.3763156,19447155.57532874,1.434367776395
2023-08-04,29193.65,29333.08,28807.54,29113.99,23551.95217,-0.0027283339795927,0.0098397110856354,912508.0,318338.0,22.59171409,314751795.5668019,19447911.82532874,1.427652983063
2023-08-05,29114.0,29152.23,28978.64,29072.13,11645.52018,-0.0014377967430778,0.0097892740510889,992041.0,499440.0,20.81766167,400593191.63352495,19448874.32532326,1.427408392655
2023-08-06,29072.13,29205.09,28991.88,29088.42,13178.1972,0.0005603304608226,0.0097981371212878,973822.0,611086.0,16.64993155,426605738.7339005,19449899.32532326,1.427044043698
2023-08-07,29088.43,29276.78,28701.03,29211.06,30966.87746,0.0042161107409752,0.0099722725859599,952272.0,423178.0,23.12665591,379783157.69903105,19450811.82455677,1.432710437146
2023-08-08,29211.06,30244.0,29146.45,29770.42,45700.53392,0.0191489114054743,0.0108000203974183,874562.0,332667.0,29.38265824,325156814.4069521,19451593.07455677,1.46267267691
2023-08-09,29770.41,30160.0,29376.67,29581.99,38003.88725,-0.0063294370721003,0.0082425024932463,1057273.0,508817.0,27.17564446,421665740.3548995,19452605.57455131,1.452750656477
2023-08-10,29581.99,29738.0,29320.2,29455.75,23463.45373,-0.0042674613844437,0.008568954023257,947623.0,355773.0,24.31199329,330756211.7722732,19453399.32252903,1.445222004734
2023-08-11,29455.76,29564.52,29252.45,29426.03,20637.0443,-0.0010089710837443,0.00845786398787,954168.0,502936.0,23.21368145,393261324.22346073,19454343.07252357,1.443460117805
2023-08-12,29426.02,29481.35,29381.56,29430.17,8971.48068,0.0001406917616817,0.0083855208818814,926800.0,512116.0,19.17837525,434931397.9408168,19455386.82252357,1.444002195989
2023-08-13,29430.18,29474.65,29272.32,29303.84,11101.70947,-0.0042925338181871,0.0086979475641238,860881.0,497535.0,13.43891192,351591250.5061046,19456230.57251811,1.437480909277
2023-08-14,29303.85,29695.32,29102.45,29430.93,31443.11532,0.0043369742668537,0.0087053117995113,1007719.0,563322.0,18.25523533,445348917.30773246,19457299.32251254,1.443311936754
2023-08-15,29430.92,29499.26,29059.6,29200.0,27503.87691,-0.0078465070590701,0.0041849192727353,1073564.0,581895.0,18.48854049,445348917.30773246,19458368.07050708,1.43140313407
2023-08-16,29200.01,29259.85,28723.08,28730.51,32996.69854,-0.0160784246575342,0.0065356746663991,947796.0,574119.0,17.70460549,424513878.57390106,19459386.82040961,1.411251226179
2023-08-17,28730.51,28783.48,25166.0,26623.41,100271.54033,-0.0733401530289576,0.0269649262222781,1050502.0,492845.0,19.28958526,406283221.556952,19460361.82038766,1.309597789983
2023-08-18,26623.41,26832.6,25619.0,26054.0,69790.65711,-0.0213875683092436,0.0264216082968624,1016460.0,424283.0,22.19901506,362008769.87302023,19461230.56938765,1.279955274829
2023-08-19,26054.0,26281.0,25801.09,26100.01,26160.75343,0.0017659476471942,0.0266030736777862,878361.0,521811.0,16.18581762,364613147.83959585,19462105.56938219,1.282875825078
2023-08-20,26100.01,26299.0,25971.05,26189.99,19056.91209,0.0034475082576597,0.0273545610070823,929724.0,611930.0,14.99649274,421909500.6073255,19463118.06937219,1.287026193244
2023-08-21,26190.0,26258.42,25812.0,26126.92,30267.24233,-0.0024081719771562,0.0266453945190168,1002377.0,551541.0,16.62197553,429722638.2573589,19464149.31936116,1.285209423972
2023-08-22,26126.92,26139.42,25300.0,26056.0,34247.06688,-0.0027144416563451,0.0269931094202734,922178.0,422819.0,18.99703565,381739775.69656736,19465043.06934478,1.278234400958
2023-08-23,26055.99,26819.27,25812.82,26432.72,44023.69978,0.0144580902671169,0.0293116500923238,937656.0,409372.0,19.28594877,392623891.47878736,19465930.56933932,1.301640510691
2023-08-24,26432.71,26577.87,25864.0,26180.05,30205.22116,-0.009558985984038,0.0111624244773914,946410.0,401881.0,17.57725267,384329021.8498855,19466799.31933932,1.286264498958
2023-08-25,26180.05,26314.05,25777.15,26060.01,27753.33772,-0.0045851707693453,0.0076330677761364,922155.0,425953.0,18.09762134,373269193.0236576,19467643.06930749,1.282530939849
2023-08-26,26060.0,26125.77,25985.92,26017.37,10022.22322,-0.001636223470367,0.0076144700157587,917123.0,499325.0,15.91879958,378799107.4367715,19468499.31930649,1.280910484603
2023-08-27,26017.38,26182.23,25966.11,26101.77,12099.64216,0.0032439866135585,0.0075975746648609,808508.0,411227.0,13.37690497,320735012.071382,19469224.31930082,1.284719699038
2023-08-28,26101.78,26253.99,25864.5,26120.0,22692.62655,0.0006984200688304,0.0075552384438863,873786.0,326485.0,17.00914621,326264922.5029578,19469961.81930082,1.285785965076
2023-08-29,26120.0,28142.85,25922.0,27716.34,74251.99488,0.0611156202143952,0.0241174946343179,1060996.0,509039.0,21.45713915,436863202.8021611,19470949.31929536,1.3631929159
2023-08-30,27716.34,27768.57,27017.24,27299.99,35448.25848,-0.0150218246709341,0.0255578539370771,877649.0,406652.0,19.21714908,348384580.15541375,19471736.81929535,1.344866297954
2023-08-31,27299.99,27587.51,25655.01,25940.78,51032.80401,-0.0497879303252493,0.0328360260240762,968985.0,433684.0,26.42577133,398153805.89190143,19472636.81827897,1.279294333561
2023-09-01,25940.77,26156.0,25333.75,25805.05,41032.15056,-0.0052323021898339,0.0328491922816725,1051172.0,418665.0,26.37716664,417508504.3470313,19473580.56824577,1.272142442172
2023-09-02,25805.04,25987.5,25752.47,25869.51,16250.77698,0.0024979606704889,0.0328718657709297,955720.0,545957.0,22.88599511,420273463.5443573,19474530.56824577,1.275429178013
2023-09-03,25869.52,26135.0,25800.0,25971.21,17474.47667,0.0039312688953134,0.0328854311269837,864433.0,627700.0,19.8807008,436863202.8021611,19475518.06824031,1.280178738226
2023-09-04,25971.21,26108.02,25631.21,25826.02,21777.59609,-0.0055904210855018,0.0329408370812024,920027.0,575666.0,22.36632643,411978589.9339173,19476449.31824031,1.272295663234
2023-09-05,25826.03,25915.49,25562.62,25792.1,21323.39337,-0.0013134040785224,0.0186018437302643,940913.0,453308.0,24.78939204,342854665.74229974,19477224.31822939,1.271797475869
2023-09-06,25792.11,26040.0,25372.51,25759.95,27262.52386,-0.0012465057129895,0.0187194259061726,1001123.0,485735.0,30.19120183,364053703.2546238,19478068.06822939,1.270666304167
